State,Crop_Year,Crop,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,nasa_rain_mm,nasa_tmax_c,nasa_tmin_c,rain_mm,temp_mean_c,cwr_mm,deficit_mm,fert_per_ha,pest_per_ha,econ_signal,irr_proxy_mm_base,wb_irrig_pct,observed_irrig_mm,observed_demand_mcm
Maharashtra,2000,Rice,1511500.0,1929700,1057.8,148383955.0,392990.0,1.48678125,,,,1057.8,27.0,1200,512.43,98.16999999993504,0.259999999999828,0.5,476.494766813958,35.3416487104871,549.7475387425632,8309.434048093843
Maharashtra,2000,Soyabean,1141500.0,1266200,1057.8,112061055.0,296790.0,1.134285714,,,,1057.8,27.0,450,0.0,98.169999999914,0.25999999999977225,0.5,34.56460005521581,35.3416487104871,39.87830534851392,455.2108555532864
Maharashtra,2000,Sugarcane,595300.0,49568700,1057.8,58440601.0,154778.0,77.65407407,,,,1057.8,27.0,1600,912.43,98.16999999983508,0.25999999999956325,1.5,695.2188557516328,35.3416487104871,802.0966471308694,4774.881340370066
Maharashtra,2000,Wheat,754200.0,947600,1057.8,74039814.0,196092.0,1.197,,,,1057.8,27.0,550,0.0,98.16999999986983,0.2599999999996553,0.5,42.24562228966094,35.3416487104871,48.74015098146248,367.59821870219
Maharashtra,2001,Arhar/Tur,1017300.0,770600,1035.8,103896849.0,264498.0,0.6271875,,,,1035.8,27.0,450,0.0,102.12999999989961,0.25999999999974444,0.5,38.03197583526851,32.2073057893366,42.68561104879467,434.24072119938825
Maharashtra,2001,Bajra,1399200.0,830800,1035.8,142900296.0,363792.0,0.515909091,,,,1035.8,27.0,400,0.0,102.12999999992701,0.25999999999981416,0.5,33.806200742482226,32.2073057893366,37.942765376730314,530.8951731512105
Maharashtra,2001,Cotton(lint),3104700.0,2689600,1035.8,317083011.0,807222.0,0.897307692,,,,1035.8,27.0,850,176.73000000000002,102.12999999996711,0.2599999999999163,0.5,204.38567657784108,32.2073057893366,229.39453716880163,7122.012195479784
Maharashtra,2001,Gram,756300.0,450500,1035.8,77240919.0,196638.0,0.583870968,,,,1035.8,27.0,350,0.0,102.12999999986496,0.25999999999965623,0.5,29.58042564962969,32.2073057893366,33.19991970459159,251.09099272582623
Maharashtra,2001,Jowar,5137000.0,3909600,1035.8,524641810.0,1335620.0,0.915686813,,,,1035.8,27.0,450,0.0,102.12999999998011,0.2599999999999494,0.5,38.031975835339,32.2073057893366,42.68561104887378,2192.7598395806463
Maharashtra,2001,Maize,326100.0,586910,1035.8,33304593.0,84786.0,1.6971471666666667,,,,1035.8,27.0,500,0.0,102.12999999968682,0.2599999999992027,0.5,42.2577509278691,32.2073057893366,47.42845672065061,154.66419736604163
Maharashtra,2001,Niger seed,56000.0,14500,1035.8,5719280.0,14560.0,0.35952381,,,,1035.8,27.0,350,0.0,102.12999999817625,0.25999999999535717,0.5,29.580425648479636,32.2073057893366,33.19991970330082,18.59195503384846
Maharashtra,2001,Rice,1514000.0,2651200,1035.8,154624820.0,393640.0,1.7269375,,,,1035.8,27.0,1200,526.73,102.12999999993254,0.25999999999982826,0.5,496.4661022274596,32.2073057893366,557.2142512496118,8436.223763919124
Maharashtra,2001,Soyabean,1104900.0,1385500,1035.8,112843437.0,287274.0,1.250357143,,,,1035.8,27.0,450,0.0,102.12999999990757,0.2599999999997647,0.5,38.03197583527548,32.2073057893366,42.6856110488025,471.63331647821883
Maharashtra,2001,Sugarcane,578200.0,45139800,1035.8,59051566.0,150332.0,69.57740741,,,,1035.8,27.0,1600,926.73,102.12999999982337,0.2599999999995503,1.5,718.2723029696062,32.2073057893366,806.1609074554187,4661.222366907232
Maharashtra,2001,Wheat,776000.0,1077400,1035.8,79252880.0,201760.0,1.313793103,,,,1035.8,27.0,550,0.0,102.12999999986839,0.25999999999966494,0.5,46.48352602085032,32.2073057893366,52.17130239293376,404.849306569166
Maharashtra,2002,Arhar/Tur,1059900.0,777100,967.4,100340733.0,264975.0,0.6296875,,,,967.4,27.0,450,0.0,94.66999999991069,0.24999999999976413,0.5,31.500000249599648,31.5330084182543,35.14178195694782,372.4677469616899
Maharashtra,2002,Bajra,1547200.0,1146000,967.4,146473424.0,386800.0,0.677272727,,,,967.4,27.0,400,0.0,94.66999999993881,0.2499999999998384,0.5,28.00000022188824,31.5330084182543,31.237139517311363,483.30102261184146
Maharashtra,2002,Cotton(lint),2799900.0,2596100,967.4,265066533.0,699975.0,0.99037037,,,,967.4,27.0,850,221.18999999999994,94.6699999999662,0.24999999999991074,0.5,225.39250047155775,31.5330084182543,251.45060455684944,7040.365476987227
Maharashtra,2002,Gram,796200.0,448500,967.4,75376254.0,199050.0,0.566129032,,,,967.4,27.0,350,0.0,94.6699999998811,0.249999999999686,0.5,24.500000194112907,31.5330084182543,27.332497077603595,217.62134173187985
Maharashtra,2002,Jowar,4804300.0,3882400,967.4,454823081.0,1201075.0,0.9721428569999999,,,,967.4,27.0,450,0.0,94.66999999998029,0.24999999999994796,0.5,31.50000024966059,31.5330084182543,35.1417819570158,1688.3166305609102
Maharashtra,2002,Maize,371200.0,743300,967.4,35141504.0,92800.0,1.4980760823333332,,,,967.4,27.0,500,0.0,94.66999999974496,0.2499999999993265,0.5,35.0000002771717,31.5330084182543,39.0464243964288,144.94032735954372
Maharashtra,2002,Niger seed,53800.0,13830,967.4,5093246.0,13450.0,0.278095238,,,,967.4,27.0,350,0.0,94.66999999824033,0.24999999999535316,0.5,24.500000192995508,31.5330084182543,27.33249707635701,14.704883427080073
Maharashtra,2002,Rice,1523300.0,1854100,967.4,144210811.0,380825.0,1.5891562499999998,,,,967.4,27.0,1200,571.1899999999999,94.66999999993786,0.24999999999983588,0.5,512.3925006656624,31.5330084182543,571.6312822885391,8707.659323101316
Maharashtra,2002,Soyabean,1255500.0,1576000,967.4,118858185.0,313875.0,1.372068966,,,,967.4,27.0,450,0.0,94.6699999999246,0.24999999999980088,0.5,31.500000249611826,31.5330084182543,35.1417819569614,441.2050724696505
Maharashtra,2002,Sugarcane,573100.0,42617000,967.4,54255377.0,143275.0,65.24666667,,,,967.4,27.0,1600,971.1899999999999,94.66999999983481,0.24999999999956377,1.5,728.3925008872292,31.5330084182543,812.6034997596628,4657.030657122628
Maharashtra,2002,Wheat,759800.0,983900,967.4,71930266.0,189950.0,1.234333333,,,,967.4,27.0,550,0.0,94.6699999998754,0.24999999999967096,0.5,38.50000030502847,31.5330084182543,42.95106683622742,326.34220582165597
Maharashtra,2003,Arhar/Tur,1046300.0,693000,1037.4,103562774.0,251112.0,0.59125,,,,1037.4,27.0,450,0.0,98.9799999999054,0.23999999999977062,0.5,35.27383601022164,30.7335963028921,39.06968333250405,408.7860967079899
Maharashtra,2003,Bajra,1325400.0,896300,1037.4,131188092.0,318096.0,0.582727273,,,,1037.4,27.0,400,0.0,98.97999999992533,0.2399999999998189,0.5,31.354520897990298,30.7335963028921,34.72860740668744,460.29296256823534
Maharashtra,2003,Cotton(lint),2762400.0,3080100,1037.4,273422352.0,662976.0,1.181111111,,,,1037.4,27.0,850,175.68999999999994,98.97999999996418,0.23999999999991314,0.5,198.3958569082936,30.7335963028921,219.74540284310612,6070.247008137964
Maharashtra,2003,Gram,795200.0,421100,1037.4,78708896.0,190848.0,0.555806452,,,,1037.4,27.0,350,0.0,98.97999999987553,0.23999999999969818,0.5,27.435205785707602,30.7335963028921,30.38753148081395,241.64165033543256
Maharashtra,2003,Jowar,4440000.0,2888300,1037.4,439471200.0,1065600.0,0.932037037,,,,1037.4,27.0,450,0.0,98.97999999997771,0.23999999999994592,0.5,35.27383601028495,30.7335963028921,39.06968333257417,1734.6939399662933
Maharashtra,2003,Maize,369700.0,752100,1037.4,36592906.0,88728.0,1.7067874395,,,,1037.4,27.0,500,0.0,98.97999999973227,0.23999999999935082,0.5,39.19315112230005,30.7335963028921,43.410759258151266,160.48957697738524
Maharashtra,2003,Niger seed,53600.0,17400,1037.4,5305328.0,12864.0,0.3865,,,,1037.4,27.0,350,0.0,98.97999999815336,0.23999999999552238,0.5,27.435205784534766,30.7335963028921,30.38753147951491,16.287716873019992
Maharashtra,2003,Rice,1529900.0,2834100,1037.4,151429502.0,367176.0,1.7246290325,,,,1037.4,27.0,1200,525.6899999999999,98.9799999999353,0.23999999999984312,0.5,488.3310626939941,30.7335963028921,540.8807813063156,8274.935073205323
Maharashtra,2003,Soyabean,1589100.0,2219200,1037.4,157289118.0,381384.0,1.49862069,,,,1037.4,27.0,450,0.0,98.97999999993772,0.23999999999984897,0.5,35.27383601024994,30.7335963028921,39.06968333253539,620.85633783732
Maharashtra,2003,Sugarcane,442500.0,25668400,1037.4,43798650.0,106200.0,56.65814815,,,,1037.4,27.0,1600,925.6899999999999,98.97999999977631,0.23999999999945762,1.5,707.6855835914972,30.7335963028921,783.8402276941466,3468.493007546599
Maharashtra,2003,Wheat,664700.0,778200,1037.4,65792006.0,159528.0,1.171666667,,,,1037.4,27.0,550,0.0,98.97999999985109,0.23999999999963892,0.5,43.11246623465721,30.7335963028921,47.751835184107236,317.40644846876086
Maharashtra,2004,Arhar/Tur,1074000.0,658200,1052.0,116357160.0,225540.0,0.5771875,,,,1052.0,27.0,450,0.0,108.33999999989912,0.20999999999980445,0.5,43.46945149037048,31.6329868329868,48.53854573169605,521.3039811584156
Maharashtra,2004,Bajra,1528900.0,1126300,1052.0,165641026.0,321069.0,0.622272727,,,,1052.0,27.0,400,0.0,108.33999999992913,0.20999999999986266,0.5,38.63951243590823,31.6329868329868,43.1453739837559,659.6496228376441
Maharashtra,2004,Cotton(lint),2839500.0,2938500,1052.0,307631430.0,596295.0,1.088888889,,,,1052.0,27.0,850,166.19999999999993,108.33999999996185,0.20999999999992605,0.5,206.75896392635906,31.6329868329868,230.86970462925757,6555.5452629477695
Maharashtra,2004,Gram,829900.0,466200,1052.0,89911366.0,174279.0,0.538709677,,,,1052.0,27.0,350,0.0,108.33999999986945,0.20999999999974694,0.5,33.80957338137905,31.6329868329868,37.752202235741024,313.3055263544148
Maharashtra,2004,Jowar,4756100.0,3623300,1052.0,515275874.0,998781.0,0.901923077,,,,1052.0,27.0,450,0.0,108.33999999997721,0.20999999999995583,0.5,43.46945149043886,31.6329868329868,48.538545731772395,2308.541773548827
Maharashtra,2004,Maize,431600.0,757800,1052.0,46759544.0,90636.0,1.524677939,,,,1052.0,27.0,500,0.0,108.33999999974898,0.20999999999951344,0.5,48.29939054471002,31.6329868329868,53.93171747949918,232.76929264151846
Maharashtra,2004,Niger seed,54200.0,16700,1052.0,5872028.0,11382.0,0.3395,,,,1052.0,27.0,350,0.0,108.3399999980011,0.20999999999612545,0.5,33.80957338010667,31.6329868329868,37.752202234320265,20.461693611001586
Maharashtra,2004,Rice,1508700.0,2147200,1052.0,163452558.0,316827.0,1.742951613,,,,1052.0,27.0,1200,516.1999999999999,108.3399999999282,0.2099999999998608,0.5,503.06853730772247,31.6329868329868,561.7327655882095,8474.862234429318
Maharashtra,2004,Soyabean,2102200.0,1892400,1052.0,227752348.0,441462.0,1.204482759,,,,1052.0,27.0,450,0.0,108.33999999994847,0.20999999999990013,0.5,43.46945149041369,31.6329868329868,48.53854573174429,1020.3773083727286
Maharashtra,2004,Sugarcane,326900.0,23913700,1052.0,35416346.0,68649.0,64.51,,,,1052.0,27.0,1600,916.1999999999999,108.33999999966858,0.2099999999993576,1.5,729.7080497428217,31.6329868329868,814.8013450566505,2663.585596990191
Maharashtra,2004,Wheat,755700.0,1016300,1052.0,81872538.0,158697.0,1.199666667,,,,1052.0,27.0,550,0.0,108.33999999985663,0.2099999999997221,0.5,53.12932959929623,31.6329868329868,59.32488922757773,448.31818789280493
Maharashtra,2005,Arhar/Tur,1099900.0,792200,1387.2,131900008.0,230979.0,0.6421875,,,,1387.2,27.0,450,0.0,119.91999999989098,0.20999999999980906,0.5,53.608898847220956,32.8692137725814,60.52370278201786,665.7002068994145
Maharashtra,2005,Bajra,1433800.0,932000,1387.2,171941296.0,301098.0,0.595454545,,,,1387.2,27.0,400,0.0,119.91999999991636,0.20999999999985353,0.5,47.65235453088283,32.8692137725814,53.79884691737151,771.3678671012729
Maharashtra,2005,Cotton(lint),2875000.0,3160100,1387.2,344770000.0,603750.0,1.218148148,,,,1387.2,27.0,850,0.0,119.91999999995829,0.20999999999992697,0.5,101.26125337819536,32.8692137725814,114.32254969949275,3286.7733038604165
Maharashtra,2005,Gram,1020400.0,705200,1387.2,122366368.0,214284.0,0.662580645,,,,1387.2,27.0,350,0.0,119.91999999988248,0.20999999999979418,0.5,41.6958102144994,32.8692137725814,47.073991052674025,480.3430047014858
Maharashtra,2005,Jowar,4740000.0,3711100,1387.2,568420800.0,995400.0,0.926346154,,,,1387.2,27.0,450,0.0,119.91999999997469,0.2099999999999557,0.5,53.608898847294256,32.8692137725814,60.52370278210061,2868.823511871569
Maharashtra,2005,Maize,469500.0,988800,1387.2,56302440.0,98595.0,1.6823839153333333,,,,1387.2,27.0,500,0.0,119.91999999974458,0.2099999999995527,0.5,59.565443163436406,32.8692137725814,67.2485586465257,315.73198284543815
Maharashtra,2005,Niger seed,53700.0,14000,1387.2,6439704.0,11277.0,0.385238095,,,,1387.2,27.0,350,0.0,119.91999999776685,0.20999999999608937,0.5,41.69581021305861,32.8692137725814,47.073991051047386,25.278733194412446
Maharashtra,2005,Rice,1512500.0,2669000,1387.2,181379000.0,317625.0,1.6113333335000002,,,,1387.2,27.0,1200,298.31999999999994,119.91999999992072,0.20999999999986116,0.5,366.69706359265865,32.8692137725814,413.99589555403236,6261.68792025474
Maharashtra,2005,Soyabean,2346800.0,2527300,1387.2,281428256.0,492828.0,1.144642857,,,,1387.2,27.0,450,0.0,119.91999999994891,0.20999999999991054,0.5,53.60889884727169,32.8692137725814,60.523702782075134,1420.3702568897395
Maharashtra,2005,Sugarcane,500700.0,38813700,1387.2,60043944.0,105147.0,66.29923077,,,,1387.2,27.0,1600,698.3199999999999,119.91999999976049,0.20999999999958058,1.5,602.3494181230461,32.8692137725814,680.0441332939357,3404.9809754027365
Maharashtra,2005,Wheat,932800.0,1300700,1387.2,111861376.0,195888.0,1.329333333,,,,1387.2,27.0,550,0.0,119.91999999987144,0.20999999999977487,0.5,65.52198747991581,32.8692137725814,73.97341451133154,690.0240105617007
Maharashtra,2006,Arhar/Tur,1122600.0,814600,1439.4,143367246.0,246972.0,0.663125,,,,1439.4,27.0,450,0.0,127.70999999988624,0.21999999999980402,0.5,60.42982241456748,33.8165486420686,68.79741562611746,772.3197878187946
Maharashtra,2006,Bajra,1452200.0,1058600,1439.4,185460462.0,319484.0,0.633333333,,,,1439.4,27.0,400,0.0,127.70999999991206,0.2199999999998485,0.5,53.71539770185785,33.8165486420686,61.1532583343495,888.0676175314235
Maharashtra,2006,Cotton(lint),3106900.0,4617500,1439.4,396782199.0,683518.0,1.454444444,,,,1439.4,27.0,850,0.0,127.70999999995891,0.2199999999999292,0.5,114.14522011652544,33.8165486420686,129.95067396058093,4037.4374892812893
Maharashtra,2006,Gram,1308100.0,925100,1439.4,167057451.0,287782.0,0.687096774,,,,1439.4,27.0,350,0.0,127.70999999990237,0.2199999999998318,0.5,47.00097298911902,33.8165486420686,53.5091010425483,699.9525507375745
Maharashtra,2006,Jowar,4618100.0,3781700,1439.4,589777551.0,1015982.0,0.9573076925,,,,1439.4,27.0,450,0.0,127.70999999997234,0.21999999999995234,0.5,60.42982241464287,33.8165486420686,68.79741562620329,3177.133451033694
Maharashtra,2006,Maize,580200.0,1150000,1439.4000000000003,74097342.0,127644.0,1.6609349206666666,,,,1439.4000000000003,27.0,500,0.0,127.70999999977988,0.2199999999996208,0.5,67.14424712719372,33.8165486420686,76.44157291779048,443.51400606902047
Maharashtra,2006,Niger seed,54000.0,12000,1439.4,6896340.0,11880.0,0.2945,,,,1439.4,27.0,350,0.0,127.709999997635,0.21999999999592593,0.5,47.0009729875749,33.8165486420686,53.50910104079036,28.8949145620268
Maharashtra,2006,Rice,1529300.0,2569700,1439.4,195306903.0,336446.0,1.6711666665,,,,1439.4,27.0,1200,264.3899999999999,127.70999999991649,0.21999999999985614,0.5,359.43869310558387,33.8165486420686,409.20942960991033,6258.039807024359
Maharashtra,2006,Soyabean,2521100.0,2891600,1439.4,321969681.0,554642.0,1.203571429,,,,1439.4,27.0,450,0.0,127.70999999994936,0.21999999999991277,0.5,60.42982241462275,33.8165486420686,68.79741562618038,1734.451645351634
Maharashtra,2006,Sugarcane,848800.0,66277400,1439.4,108400248.0,186736.0,70.67444444,,,,1439.4,27.0,1600,664.3899999999999,127.70999999984954,0.21999999999974082,1.5,601.1540908072367,33.8165486420686,684.3946612465356,5809.141884660595
Maharashtra,2006,Wheat,1230800.0,1871000,1439.4,157185468.0,270776.0,1.451666667,,,,1439.4,27.0,550,0.0,127.70999999989624,0.21999999999982126,0.5,73.85867184003763,33.8165486420686,84.0857302097113,1034.9271674211268
Maharashtra,2007,Arhar/Tur,1159100.0,1075700,1257.2,154623940.0,185456.0,0.81125,,,,1257.2,27.0,450,0.0,133.3999999998849,0.15999999999986195,0.5,65.41198609854902,34.9320788330921,75.19979235938361,871.6407932376154
Maharashtra,2007,Bajra,1283000.0,1126900,1257.2,171152200.0,205280.0,0.742272727,,,,1257.2,27.0,400,0.0,133.399999999896,0.1599999999998753,0.5,58.14398764316333,34.9320788330921,66.84425987501758,857.6118541964756
Maharashtra,2007,Cotton(lint),3195400.0,7014900,1257.2,426266360.0,511264.0,2.172962963,,,,1257.2,27.0,850,32.819999999999936,133.39999999995825,0.15999999999994993,0.5,148.17097374182498,34.9320788330921,170.34227400289993,5443.117023488665
Maharashtra,2007,Gram,1353300.0,1115700,1257.2,180530220.0,216528.0,0.808064516,,,,1257.2,27.0,350,0.0,133.39999999990144,0.15999999999988176,0.5,50.87598918777161,34.9320788330921,58.488727390644634,791.5279477775939
Maharashtra,2007,Jowar,4147500.0,4003200,1257.2,553276500.0,663600.0,1.1500230770000002,,,,1257.2,27.0,450,0.0,133.39999999996783,0.15999999999996142,0.5,65.41198609862164,34.9320788330921,75.19979235946708,3118.9113881088974
Maharashtra,2007,Maize,671500.0,1789800,1257.2,89578100.0,107440.0,2.1414137846666668,,,,1257.2,27.0,500,0.0,133.39999999980134,0.15999999999976172,0.5,72.67998455386206,34.9320788330921,83.5553248436661,561.0740063252179
Maharashtra,2007,Niger seed,47300.0,12800,1257.2,6309820.0,7568.0,0.3595,,,,1257.2,27.0,350,0.0,133.3999999971797,0.15999999999661735,0.5,50.875989185918044,34.9320788330921,58.488727388513716,27.665168054766987
Maharashtra,2007,Rice,1576700.0,3011500,1257.2,210331780.0,252272.0,1.9316206895,,,,1257.2,27.0,1200,382.81999999999994,133.3999999999154,0.15999999999989853,0.5,461.5469629295352,34.9320788330921,530.6097222627379,8366.12349091659
Maharashtra,2007,Soyabean,2663600.0,3976200,1257.2,355324240.0,426176.0,1.4975,,,,1257.2,27.0,450,0.0,133.39999999994993,0.15999999999993994,0.5,65.41198609860595,34.9320788330921,75.19979235944905,2003.0216692862848
Maharashtra,2007,Sugarcane,1092800.0,88437200,1257.2,145779520.0,174848.0,74.23888889,,,,1257.2,27.0,1600,782.8199999999999,133.39999999987793,0.1599999999998536,1.5,707.6909505725971,34.9320788330921,813.5850279411497,8890.857185340885
Maharashtra,2007,Wheat,1252800.0,2371100,1257.2,167123520.0,200448.0,1.782333333,,,,1257.2,27.0,550,0.0,133.3999999998935,0.15999999999987227,0.5,79.9479830093469,34.9320788330921,91.9108573281461,1151.4592206070145
Maharashtra,2008,Arhar/Tur,1008500.0,605000,1052.8,144255840.0,90765.0,0.5575,,,,1052.8,27.0,450,0.0,143.03999999985817,0.08999999999991076,0.5,73.85276956312902,34.6501109831606,84.69517013483907,854.1507908098521
Maharashtra,2008,Bajra,865400.0,661900,1052.8,123786816.0,77886.0,0.642727273,,,,1052.8,27.0,400,0.0,143.03999999983472,0.089999999999896,0.5,65.64690627831865,34.6501109831606,75.28459567539157,651.5128909748387
Maharashtra,2008,Cotton(lint),3146000.0,4752300,1052.8,450003840.0,283140.0,1.516296296,,,,1052.8,27.0,850,165.67999999999995,143.03999999995455,0.0899999999999714,0.5,263.75967584162527,34.6501109831606,302.4825033950965,9516.099556809737
Maharashtra,2008,Gram,1143300.0,773900,1052.8,163537632.0,102897.0,0.66483871,,,,1052.8,27.0,350,0.0,143.03999999987488,0.08999999999992128,0.5,57.44104299355617,34.6501109831606,65.874021215999,753.1376845625166
Maharashtra,2008,Jowar,4071200.0,3352000,1052.8,582344448.0,366408.0,1.0124923075,,,,1052.8,27.0,450,0.0,143.03999999996486,0.0899999999999779,0.5,73.85276956322244,34.6501109831606,84.69517013494621,3448.1097665339307
Maharashtra,2008,Maize,645500.0,1544200,1052.8,92332320.0,58095.0,1.9188074073333334,,,,1052.8,27.0,500,0.0,143.03999999977842,0.08999999999986057,0.5,82.05863284784353,34.6501109831606,94.10574459417664,607.4525813554103
Maharashtra,2008,Niger seed,38000.0,10300,1052.8,5435520.0,3420.0,0.446666667,,,,1052.8,27.0,350,0.0,143.0399999962358,0.08999999999763157,0.5,57.441042991077865,34.6501109831606,65.87402121315685,25.032128060999604
Maharashtra,2008,Rice,1521500.0,2287500,1052.8,217635360.0,136935.0,1.795925926,,,,1052.8,27.0,1200,515.68,143.03999999990597,0.08999999999994085,0.5,583.7007188351223,34.6501109831606,669.394417866893,10184.836067844777
Maharashtra,2008,Soyabean,3063200.0,1839900,1052.8,438160128.0,275688.0,0.890714286,,,,1052.8,27.0,450,0.0,143.03999999995332,0.08999999999997063,0.5,73.85276956321233,34.6501109831606,84.69517013493461,2594.382451573317
Maharashtra,2008,Sugarcane,768400.0,60648300,1052.8,109911936.0,69156.0,65.53407407,,,,1052.8,27.0,1600,915.68,143.03999999981386,0.08999999999988287,1.5,837.3476251132097,34.6501109831606,960.2794856643154,7378.7875678446
Maharashtra,2008,Wheat,1021800.0,1516400,1052.8,146158272.0,91962.0,1.431666667,,,,1052.8,27.0,550,0.0,143.03999999986002,0.08999999999991191,0.5,90.26449613271521,34.6501109831606,103.51631905369445,1057.72974809065
Maharashtra,2009,Arhar/Tur,1093200.0,919100,1002.4,170342424.0,185844.0,0.7909375,,,,1002.4,27.0,450,0.0,155.81999999985746,0.1699999999998445,0.5,85.04293685333911,35.3416487104871,98.11680731598936,1072.6129375783958
Maharashtra,2009,Bajra,1033500.0,766300,1002.4,161039970.0,175695.0,0.686666667,,,,1002.4,27.0,400,0.0,155.81999999984922,0.1699999999998355,0.5,75.59372164740614,35.3416487104871,87.21493983642759,901.3664032094792
Maharashtra,2009,Cotton(lint),3391500.0,5111200,1002.4,528463530.0,576555.0,1.444230769,,,,1002.4,27.0,850,198.43999999999994,155.81999999995406,0.16999999999994989,0.5,309.4666585009114,35.3416487104871,357.0417676804961,12109.071550884026
Maharashtra,2009,Gram,1291400.0,1114400,1002.4,201225948.0,219538.0,0.795806452,,,,1002.4,27.0,350,0.0,155.81999999987934,0.16999999999986837,0.5,66.14450644150088,35.3416487104871,76.3130723568978,985.5070164169783
Maharashtra,2009,Jowar,4176300.0,3565544,1002.4,650751066.0,709971.0,0.9785999999999999,,,,1002.4,27.0,450,0.0,155.8199999999627,0.1699999999999593,0.5,85.04293685343127,35.3416487104871,98.11680731609569,4097.652223942105
Maharashtra,2009,Maize,794500.0,1828000,1002.4,123798990.0,135065.0,1.7695660856666666,,,,1002.4,27.0,500,0.0,155.81999999980388,0.16999999999978602,0.5,94.49215205921357,35.3416487104871,109.0186747954836,866.1533712501173
Maharashtra,2009,Niger seed,33000.0,7000,1002.4,5142060.0,5610.0,0.180555556,,,,1002.4,27.0,350,0.0,155.81999999527818,0.1699999999948485,0.5,66.14450643836739,35.3416487104871,76.31307235328259,25.183313876583256
Maharashtra,2009,Rice,1470600.0,2185800,1002.4,229148892.0,250002.0,1.67859127,,,,1002.4,27.0,1200,548.4399999999999,155.81999999989404,0.1699999999998844,0.5,638.1111649423231,35.3416487104871,736.2096434275379,10826.699016245373
Maharashtra,2009,Soyabean,3019100.0,2197000,1002.4,470436162.0,513247.0,0.948928571,,,,1002.4,27.0,450,0.0,155.8199999999484,0.1699999999999437,0.5,85.04293685341877,35.3416487104871,98.11680731608125,2962.2445296798096
Maharashtra,2009,Sugarcane,755900.0,64159300,1002.4,117784338.0,128503.0,76.29222222,,,,1002.4,27.0,1600,948.4399999999999,155.81999999979385,0.1699999999997751,1.5,901.7048865894521,35.3416487104871,1040.3263091202798,7863.826570640196
Maharashtra,2009,Wheat,1080900.0,1740200,1002.4,168425838.0,183753.0,1.53,,,,1002.4,27.0,550,0.0,155.81999999985584,0.16999999999984272,0.5,103.94136726519051,35.3416487104871,119.9205422750961,1296.2211414515139
Maharashtra,2010,Arhar/Tur,1301900.0,975800,1389.0,216258609.0,312456.0,0.70125,,,,1389.0,27.0,450,0.0,166.1099999998724,0.23999999999981567,0.5,94.0528602818552,34.4923791438579,107.7123728225104,1402.307381776263
Maharashtra,2010,Bajra,1034600.0,1123500,1389.0,171857406.0,248304.0,0.87,,,,1389.0,27.0,400,0.0,166.10999999983943,0.23999999999976804,0.5,83.60254247273453,34.4923791438579,95.74433139775765,990.5708526412006
Maharashtra,2010,Cotton(lint),3941900.0,7472500,1389.0,654789009.0,946056.0,1.861538462,,,,1389.0,27.0,850,0.0,166.10999999995786,0.23999999999993912,0.5,177.65540275475675,34.4923791438579,203.45670422045933,8020.059823666287
Maharashtra,2010,Gram,1437900.0,1300200,1389.0,238849569.0,345096.0,0.866451613,,,,1389.0,27.0,350,0.0,166.10999999988448,0.2399999999998331,0.5,73.1522246636734,34.4923791438579,83.77628997307308,1204.6192735228178
Maharashtra,2010,Jowar,4059200.0,3452300,1389.0,674273712.0,974208.0,1.0442296295,,,,1389.0,27.0,450,0.0,166.1099999999591,0.2399999999999409,0.5,94.0528602819311,34.4923791438579,107.71237282259733,4372.260637614871
Maharashtra,2010,Maize,890500.0,2602000,1389.0,147920955.0,213720.0,2.0015897436666665,,,,1389.0,27.0,500,0.0,166.10999999981345,0.23999999999973048,0.5,104.50317809089287,34.4923791438579,119.6804142471681,1065.754088871032
Maharashtra,2010,Niger seed,34700.0,7500,1389.0,5764017.0,8328.0,0.244736842,,,,1389.0,27.0,350,0.0,166.10999999521297,0.23999999999308358,0.5,73.15222466049198,34.4923791438579,83.77628996942963,29.07037261939208
Maharashtra,2010,Rice,1515700.0,2690900,1389.0,251772927.0,363768.0,1.8502444445,,,,1389.0,27.0,1200,297.15,166.10999999989042,0.23999999999984165,0.5,473.67012741832264,34.4923791438579,542.4623260416806,8222.101475813753
Maharashtra,2010,Soyabean,2729100.0,4316100,1389.0,453330801.0,654984.0,1.663928571,,,,1389.0,27.0,450,0.0,166.10999999993913,0.2399999999999121,0.5,94.05286028191364,34.4923791438579,107.71237282257732,2939.5783667009578
Maharashtra,2010,Sugarcane,964500.0,85691500,1389.0,160213095.0,231480.0,73.83961538,,,,1389.0,27.0,1600,697.15,166.10999999982778,0.23999999999975116,1.5,745.2726698909019,34.4923791438579,853.5103284807099,8232.107118196447
Maharashtra,2010,Wheat,1306600.0,2300800,1389.0,217039326.0,313584.0,1.709333333,,,,1389.0,27.0,550,0.0,166.10999999987285,0.2399999999998163,0.5,114.95349590004574,34.4923791438579,131.64845567195772,1720.1187218097998
Maharashtra,2011,Arhar/Tur,1233100.0,870900,1174.095455,206568912.0,406923.0,0.639375,,,,1174.095455,27.0,450,0.0,167.51999999986415,0.3299999999997324,0.5,95.28745620353791,35.3987866644404,109.99073710021813,1356.2957791827898
Maharashtra,2011,Bajra,838200.0,823300,1174.095455,140415264.0,276606.0,0.833809524,,,,1174.095455,27.0,400,0.0,167.51999999980015,0.3299999999996063,0.5,84.69996106976164,35.3987866644404,97.76954408902525,819.5043185542097
